[2025-01-01 14:27:20,673][dinov2][INFO] - using MLP layer as FFN
[2025-01-01 15:27:12,459][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:12,635][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:12,811][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:12,986][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:13,162][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:13,337][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:13,514][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:13,690][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:13,865][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:14,041][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:14,216][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:14,392][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:14,568][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:14,744][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:14,919][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:15,095][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:15,272][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:15,448][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:15,623][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:15,799][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:15,975][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:16,151][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:16,326][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:16,502][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:16,678][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:16,854][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:17,030][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:17,205][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:17,381][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:17,557][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:17,733][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:17,909][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:18,086][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:18,262][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:18,437][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:18,614][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:18,790][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:18,966][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:19,141][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:19,317][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:19,493][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:19,670][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:19,846][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:20,021][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:20,197][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:20,373][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:20,549][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:20,725][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:20,900][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:21,077][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:21,253][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:21,430][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:21,605][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:21,781][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:21,957][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:22,133][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:22,309][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:22,485][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:22,660][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:22,836][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:23,012][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:23,188][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:23,364][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:23,539][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:23,715][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:23,892][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:24,069][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:24,245][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:24,420][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:24,596][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:24,772][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:24,948][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:25,124][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:25,300][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:25,475][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:25,652][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:25,828][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:26,004][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:26,180][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:26,356][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:26,532][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:26,708][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:26,884][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:27,060][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:27,236][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:27,412][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:27,589][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:27,765][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:27,940][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:28,116][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:28,292][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:28,468][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:28,644][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:28,819][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:28,995][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:29,171][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:29,347][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:29,523][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:29,698][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:29,874][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:30,050][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:30,226][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:30,402][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:30,578][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:30,754][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:30,930][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:31,106][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:31,282][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:31,458][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:31,634][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:31,810][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:31,986][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:32,162][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:32,338][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:32,514][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:32,690][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:32,866][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:33,042][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:33,218][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:33,394][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:33,570][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:33,746][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:33,922][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:34,098][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:34,274][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:34,450][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:34,626][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:34,802][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:34,977][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:35,153][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:35,329][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:35,505][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:35,680][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:35,856][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:36,031][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:36,208][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:36,384][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:36,559][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:36,734][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:36,910][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:37,087][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:37,263][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:37,439][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:37,614][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:37,791][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:37,966][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:38,142][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:38,318][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:38,494][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:38,670][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:38,847][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:39,023][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:39,199][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:39,374][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:39,550][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:39,727][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:39,903][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:40,078][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:40,254][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:40,429][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:40,606][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:40,784][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:40,962][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:41,140][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:41,317][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:41,494][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:41,671][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:41,849][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:42,027][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:42,204][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:42,382][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:42,560][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:42,737][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:42,914][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:43,092][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:43,269][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:43,447][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:43,624][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:43,802][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:43,979][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:44,156][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:44,332][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:44,508][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:44,684][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:44,860][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:45,036][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:45,212][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:45,388][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:45,564][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:45,740][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:45,916][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:46,092][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:46,268][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:46,444][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:46,621][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:46,796][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:46,972][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:47,148][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:47,324][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:47,500][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:47,676][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:47,851][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:48,027][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:48,203][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:48,379][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:48,555][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:48,731][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:48,907][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:49,082][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:49,259][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:49,434][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:49,610][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:49,786][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:49,962][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:50,138][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:50,315][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:50,491][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:50,666][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:50,844][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:51,020][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:51,196][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:51,372][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:51,548][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:51,724][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:51,900][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:52,076][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:52,252][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:52,428][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:52,604][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:52,780][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:52,956][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:53,133][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:53,309][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:53,484][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:53,661][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:53,837][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:54,013][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:54,189][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:54,365][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:54,542][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:54,718][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:54,894][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:55,069][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:55,245][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:55,421][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:55,597][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:55,773][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:55,949][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:56,125][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:56,303][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:56,479][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:56,655][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:56,831][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:57,007][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:57,184][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:57,360][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:57,536][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:57,712][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:57,888][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:58,064][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:58,240][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:58,416][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:58,592][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:58,768][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:58,943][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:59,119][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:59,295][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:59,471][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:59,647][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:59,822][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:27:59,998][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:00,175][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:00,352][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:00,530][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:00,707][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:00,885][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:01,062][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:01,240][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:01,416][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:01,592][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:01,767][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:01,944][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:02,121][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:02,297][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:02,473][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:02,650][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:02,827][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:03,004][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:03,183][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:03,361][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:03,536][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:03,712][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:03,887][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:04,064][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:04,243][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:04,419][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:04,595][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:04,771][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:04,947][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:05,124][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:05,300][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:05,476][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:05,653][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:05,828][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:06,003][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:06,180][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:06,356][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:06,532][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:06,708][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:06,883][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:07,059][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:07,235][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:07,412][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:07,588][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:07,766][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:07,943][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:08,120][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:08,298][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:08,474][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:08,650][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:08,826][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:09,002][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:09,178][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:09,354][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:09,529][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:09,705][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:09,881][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:10,057][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:10,233][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:10,408][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:10,584][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:10,760][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:10,936][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:11,112][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:11,288][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:11,463][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:11,639][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:11,815][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:11,991][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:28:12,167][eval.evaluation][WARNING] - NaN values detected in predictions
